country_code,state_name,Value,county_name,year,asd_code,CV (%),week_ending,watershed_code,country_name,begin_code,short_desc,location_desc,congr_district_code,county_ansi,asd_desc,source_desc,watershed_desc,unit_desc,reference_period_desc,class_desc,prodn_practice_desc,state_fips_code,domain_desc,county_code,freq_desc,agg_level_desc,util_practice_desc,sector_desc,load_time,state_ansi,end_code,group_desc,zip_5,region_desc,domaincat_desc,state_alpha,statisticcat_desc,commodity_desc,value
9000,COLORADO,140,,2008,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,140.0
9000,COLORADO,145,,2008,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,145.0
9000,COLORADO,140,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,140.0
9000,COLORADO,150,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,150.0
9000,COLORADO,150,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,150.0
9000,COLORADO,150,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,150.0
9000,COLORADO,150,,2007,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,150.0
9000,COLORADO,156,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,156.0
9000,COLORADO,154,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,154.0
9000,COLORADO,150,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,150.0
9000,COLORADO,150,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,150.0
9000,COLORADO,152,,2006,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,152.0
9000,COLORADO,148,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,148.0
9000,COLORADO,137,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,137.0
9000,COLORADO,135,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,135.0
9000,COLORADO,135,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,135.0
9000,COLORADO,130,,2005,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,130.0
9000,COLORADO,135,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,135.0
9000,COLORADO,126,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,126.0
9000,COLORADO,128,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,128.0
9000,COLORADO,132,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,132.0
9000,COLORADO,132,,2004,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,132.0
9000,COLORADO,135,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,135.0
9000,COLORADO,143,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,143.0
9000,COLORADO,148,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,148.0
9000,COLORADO,148,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,148.0
9000,COLORADO,147,,2003,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,147.0
9000,COLORADO,150,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,150.0
9000,COLORADO,143,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,143.0
9000,COLORADO,146,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,146.0
9000,COLORADO,143,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,143.0
9000,COLORADO,143,,2002,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,143.0
9000,COLORADO,140,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,140.0
9000,COLORADO,133,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,133.0
9000,COLORADO,138,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,138.0
9000,COLORADO,138,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,138.0
9000,COLORADO,133,,2001,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,133.0
9000,COLORADO,126,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,126.0
9000,COLORADO,135,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,135.0
9000,COLORADO,135,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,135.0
9000,COLORADO,135,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,135.0
9000,COLORADO,135,,2000,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",COLORADO,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,08,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2012-01-01 00:00:00.000,08,00,FIELD CROPS,,,NOT SPECIFIED,CO,YIELD,CORN,135.0
9000,DELAWARE,191,,2025,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2026-01-12 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,191.0
9000,DELAWARE,178,,2025,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2025-08-12 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,178.0
9000,DELAWARE,162,,2025,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2025-11-14 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,162.0
9000,DELAWARE,181,,2025,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2025-09-12 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,181.0
9000,DELAWARE,171,,2024,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2025-09-30 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,171.0
9000,DELAWARE,153,,2024,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-08-12 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,153.0
9000,DELAWARE,155,,2024,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-11-08 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,155.0
9000,DELAWARE,160,,2024,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-10-11 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,160.0
9000,DELAWARE,168,,2024,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-09-12 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,168.0
9000,DELAWARE,189,,2023,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-09-30 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,189.0
9000,DELAWARE,193,,2023,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2023-08-11 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,193.0
9000,DELAWARE,186,,2023,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2023-11-09 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,186.0
9000,DELAWARE,186,,2023,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2023-10-12 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,186.0
9000,DELAWARE,184,,2023,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2023-09-12 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,184.0
9000,DELAWARE,170,,2022,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-01-09 15:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,170.0
9000,DELAWARE,172,,2022,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2022-08-12 12:00:52.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,172.0
9000,DELAWARE,165,,2022,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2022-11-09 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,165.0
9000,DELAWARE,170,,2022,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - OCT FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2022-10-12 12:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,170.0
9000,DELAWARE,165,,2022,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - SEP FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2022-09-12 12:03:33.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,165.0
9000,DELAWARE,184,,2021,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2024-01-09 15:00:00.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,184.0
9000,DELAWARE,160,,2021,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - AUG FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2021-08-12 12:01:34.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,160.0
9000,DELAWARE,175,,2021,,,,00000000,UNITED STATES,00,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",DELAWARE,,,,SURVEY,,BU / ACRE,YEAR - NOV FORECAST,ALL CLASSES,ALL PRODUCTION PRACTICES,10,TOTAL,,ANNUAL,STATE,GRAIN,CROPS,2021-11-09 12:02:06.000,10,00,FIELD CROPS,,,NOT SPECIFIED,DE,YIELD,CORN,175.0
